,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,37309,39676730,2822635050870,73500,73010,72180,-1320,-1.8,71140,-2360,-3.21,69450,74100,1400-7-21,2021-10-13
1,فجهان,مجتمع جهان فولاد سيرجان,25612,78936229,489898709230,6084,6229,6180,96,1.58,6206,122,2.01,6100,6362,1400-7-21,2021-10-13
2,توسن,توسعه سامانه ي نرم افزاري نگين,23577,7973766,113664867874,13608,14100,14288,680,5,14255,647,4.75,13850,14288,1400-7-21,2021-10-13
3,فسبزوار,پارس فولاد سبزوار,20024,12219998,428880367370,35520,35730,35130,-390,-1.1,35100,-420,-1.18,34410,36200,1400-7-21,2021-10-13
4,دي,بانك دي,18198,593480322,568664330896,980,970,968,-12,-1.22,958,-22,-2.24,936,999,1400-7-21,2021-10-13
5,بركت,گروه دارويي بركت,16807,43287526,1257692401940,30380,29300,28880,-1500,-4.94,29050,-1330,-4.38,28870,30860,1400-7-21,2021-10-13
6,كيمياتك,آريان كيميا تك,15463,4105274,118135412690,29690,28800,28850,-840,-2.83,28780,-910,-3.07,28210,30460,1400-7-21,2021-10-13
7,دارا يكم,صندوق واسطه گري مالي يكم-سهام,14593,7916382,913115239470,116660,116120,117430,770,0.66,115350,-1310,-1.12,112580,117880,1400-7-21,2021-10-13
8,شستا,سرمايه گذاري تامين اجتماعي,14407,66485175,813401131410,12440,12370,12360,-80,-0.64,12230,-210,-1.69,12040,12600,1400-7-21,2021-10-13
9,شبندر,پالايش نفت بندرعباس,14160,245384485,1568993469650,6590,6500,6470,-120,-1.82,6390,-200,-3.03,6270,6710,1400-7-21,2021-10-13
10,مديريت,س. و خدمات مديريت صند. ب كشوري,12456,16037779,145128113505,8921,8888,9270,349,3.91,9049,128,1.43,8710,9348,1400-7-21,2021-10-13
11,شپنا,پالايش نفت اصفهان,10161,132703439,1684706201900,13300,13020,12640,-660,-4.96,12700,-600,-4.51,12640,13400,1400-7-21,2021-10-13
12,فولاد,فولاد مباركه اصفهان,9869,66932409,672671751620,10070,10020,10180,110,1.09,10050,-20,-0.2,9970,10200,1400-7-21,2021-10-13
13,خودرو,ايران‌ خودرو,9607,296818674,505839754640,1744,1707,1730,-14,-0.8,1704,-40,-2.29,1668,1766,1400-7-21,2021-10-13
14,امين,تامين سرمايه امين,9548,7094097,77977704690,10600,10730,11120,520,4.91,10990,390,3.68,10730,11130,1400-7-21,2021-10-13
15,شكام,صنايع شيميايي كيمياگران امروز,8868,28080293,958465679788,32737,34373,34373,1636,5,34133,1396,4.26,32818,34373,1400-7-21,2021-10-13
16,كرمان,س. توسعه و عمران استان كرمان,8053,337604859,350479359279,1087,1050,1048,-39,-3.59,1038,-49,-4.51,1033,1077,1400-7-21,2021-10-13
17,خساپا,سايپا,7783,238427745,383158130563,1630,1590,1630,0,0,1607,-23,-1.41,1575,1659,1400-7-21,2021-10-13
18,فملي,ملي‌ صنايع‌ مس‌ ايران‌,7569,69268421,850135478070,12450,12200,12400,-50,-0.4,12270,-180,-1.45,12200,12500,1400-7-21,2021-10-13
19,تپكو,توليدتجهيزات‌سنگين‌هپكو,6825,107510291,283586674684,2637,2600,2610,-27,-1.02,2638,1,0.04,2564,2712,1400-7-21,2021-10-13
