,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,394091,656487595,2848195173799,4137,4343,4343,206,4.98,4339,202,4.88,3931,4343,1400-4-7,2021-06-28
1,شستا,سرمايه گذاري تامين اجتماعي,81398,477105679,6551184962310,13130,13780,13590,460,3.5,13730,600,4.57,13500,13780,1400-4-7,2021-06-28
2,گدنا,تهيه توزيع غذاي دنا آفرين فدك,59738,15438697,356991631838,22216,22576,23326,1110,5,23123,907,4.08,22575,23326,1400-4-7,2021-06-28
3,لطيف,محصولات كاغذي لطيف,24990,835160,31420389520,35831,37622,37622,1791,5,37622,1791,5,37622,37622,1400-4-7,2021-06-28
4,پالايش,صندوق پالايشي يكم-سهام,24245,24516561,1765695395550,72550,72000,71800,-750,-1.03,72020,-530,-0.73,71570,72630,1400-4-7,2021-06-28
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,24203,21246095,2725204839630,126960,126150,128300,1340,1.06,128270,1310,1.03,125700,129200,1400-4-7,2021-06-28
6,شپنا,پالايش نفت اصفهان,23982,158620282,2059793699040,13270,12930,12850,-420,-3.17,12990,-280,-2.11,12700,13270,1400-4-7,2021-06-28
7,خودرو,ايران‌ خودرو,19941,532164484,1151222091470,2191,2182,2152,-39,-1.78,2163,-28,-1.28,2125,2220,1400-4-7,2021-06-28
8,غكورش,صنعت غذايي كورش,19654,8451834,330531500400,40180,39600,39110,-1070,-2.66,39110,-1070,-2.66,38750,40000,1400-4-7,2021-06-28
9,خساپا,سايپا,16932,690664261,1341241703154,1928,1941,1941,13,0.67,1942,14,0.73,1902,1975,1400-4-7,2021-06-28
10,وتجارت,بانك تجارت,16101,598330393,1587945433733,2540,2538,2667,127,5,2654,114,4.49,2537,2667,1400-4-7,2021-06-28
11,سيتا,سرمايه گذاري سيمان تامين,15052,32981345,540424185840,16940,17350,16100,-840,-4.96,16390,-550,-3.25,16100,17380,1400-4-7,2021-06-28
12,وبملت,بانك ملت,12740,368957925,1578209212350,4161,4140,4268,107,2.57,4277,116,2.79,4070,4353,1400-4-7,2021-06-28
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,12556,69479692,843417628060,12220,12210,12180,-40,-0.33,12140,-80,-0.65,11990,12290,1400-4-7,2021-06-28
14,سپيدار,سپيدار سيستم آسيا,11932,1061504,56329492821,53667,0,53503,-164,-0.31,53066,-601,-1.12,51284,54900,1400-4-7,2021-06-28
