,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,73359,91592318,7098832234780,72820,74500,76790,3970,5.45,77500,4680,6.43,74250,79650,1400-8-15,2021-11-06
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,36930,30349310,3754970933430,114000,119100,125400,11400,10,123730,9730,8.54,119100,125400,1400-8-15,2021-11-06
2,شستا,سرمايه گذاري تامين اجتماعي,31768,252271761,3185071379600,11650,12780,12400,750,6.44,12630,980,8.41,12310,12780,1400-8-15,2021-11-06
3,فولاد,فولاد مباركه اصفهان,21413,150487290,1849620869080,11930,12050,12130,200,1.68,12290,360,3.02,12030,12480,1400-8-15,2021-11-06
4,فرابورس,فرابورس ايران,14420,31894462,891629817684,27570,27020,27510,-60,-0.22,27956,386,1.4,26888,28780,1400-8-15,2021-11-06
5,كمند,صندوق س. با درآمد ثابت كمند,13727,619332451,6296816732686,10148,10167,10167,19,0.19,10167,19,0.19,10167,10169,1400-8-15,2021-11-06
6,فجهان,مجتمع جهان فولاد سيرجان,13586,56657321,350974382402,6018,6090,6200,182,3.02,6195,177,2.94,6043,6280,1400-8-15,2021-11-06
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,13482,69015146,957523302540,13500,13560,13730,230,1.7,13870,370,2.74,13560,13990,1400-8-15,2021-11-06
8,فسبزوار,پارس فولاد سبزوار,12800,7639931,276853263760,35260,35400,35790,530,1.5,36240,980,2.78,35400,36850,1400-8-15,2021-11-06
9,ولقمان,سرمايه گذاري لقمان,10915,48899728,188674500576,3972,3853,3853,-119,-3,3858,-114,-2.87,3853,3916,1400-8-15,2021-11-06
10,مديريت,س. و خدمات مديريت صند. ب كشوري,10185,19769326,204476567958,10086,10178,10280,194,1.92,10343,257,2.55,9910,10579,1400-8-15,2021-11-06
11,شپنا,پالايش نفت اصفهان,9962,84061218,981010148170,11150,11550,11560,410,3.68,11670,520,4.66,11450,11700,1400-8-15,2021-11-06
12,تپكو,توليدتجهيزات‌سنگين‌هپكو,9497,195527673,669625081917,3352,3452,3452,100,2.98,3425,73,2.18,3272,3452,1400-8-15,2021-11-06
13,وگردش,بانك گردشگري,9441,115623825,1162950364017,10306,9997,10147,-159,-1.54,10058,-248,-2.41,9997,10339,1400-8-15,2021-11-06
14,كيمياتك,آريان كيميا تك,9088,4403055,123269438910,26780,27400,27780,1000,3.73,28000,1220,4.56,27000,28110,1400-8-15,2021-11-06
15,شبندر,پالايش نفت بندرعباس,7919,145407109,977699452990,6420,6550,6660,240,3.74,6720,300,4.67,6530,6740,1400-8-15,2021-11-06
16,توسن,توسعه سامانه ي نرم افزاري نگين,6498,2725652,43746714600,15286,16050,16050,764,5,16050,764,5,16050,16050,1400-8-15,2021-11-06
17,آريا,پليمر آريا ساسول,6216,4056478,482186084175,113637,114630,118000,4363,3.84,118868,5231,4.6,114630,119318,1400-8-15,2021-11-06
18,غزر,صنعتي زر ماكارون,6001,13599325,151798795900,10740,10840,11000,260,2.42,11160,420,3.91,10740,11270,1400-8-15,2021-11-06
19,كدما,معدني‌ دماوند,5895,5459154,534105205920,93670,96600,97380,3710,3.96,97840,4170,4.45,95100,98350,1400-8-15,2021-11-06
20,شتران,پالايش نفت تهران,5891,67399874,323117184490,4585,4692,4740,155,3.38,4794,209,4.56,4586,4814,1400-8-15,2021-11-06
21,لپارس,پارس‌ الكتريك‌,5877,4463640,528755124860,113800,116190,119490,5690,5,118460,4660,4.09,113000,119490,1400-8-15,2021-11-06
22,كيان,صندوق س. با درآمد ثابت كيان,5756,66646189,2094070416689,31381,31420,31421,40,0.13,31421,40,0.13,31416,31424,1400-8-15,2021-11-06
23,سپيد,سپيد ماكيان,5731,4749113,278317734440,56920,57760,57340,420,0.74,58600,1680,2.95,56160,59700,1400-8-15,2021-11-06
24,امين,تامين سرمايه امين,5639,7313251,87293889190,11910,11940,11900,-10,-0.08,11940,30,0.25,11800,12050,1400-8-15,2021-11-06
25,بوعلي,پتروشيمي بوعلي سينا,5225,3988178,308158376970,73980,74300,75810,1830,2.47,77270,3290,4.45,74300,77670,1400-8-15,2021-11-06
26,ذوب,سهامي ذوب آهن  اصفهان,4859,106091718,433490939876,3897,4050,4091,194,4.98,4086,189,4.85,4013,4091,1400-8-15,2021-11-06
27,غگيلا,شيرپاستوريزه پگاه گيلان,4787,7123352,130384455828,17970,17900,18000,30,0.17,18304,334,1.86,17500,18760,1400-8-15,2021-11-06
28,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,4761,85807069,592969238510,6640,6900,6890,250,3.77,6910,270,4.07,6650,6970,1400-8-15,2021-11-06
29,سپيدار,سپيدار سيستم آسيا,4656,2577914,49815547023,18706,18790,18885,179,0.96,19324,618,3.3,18790,19641,1400-8-15,2021-11-06
30,بركتح,ح . گروه دارويي بركت,4581,9146391,186456302750,18690,20000,20550,1860,9.95,20390,1700,9.1,19180,20550,1400-8-15,2021-11-06
31,فروس,فروسيليس‌ ايران‌,4519,44809522,342099211330,7710,7450,7520,-190,-2.46,7630,-80,-1.04,7390,7820,1400-8-15,2021-11-06
32,كحافظح,ح . كاشي‌ وسراميك‌ حافظ‌,4486,73544934,147891538427,1907,1820,2020,113,5.93,2011,104,5.45,1820,2050,1400-8-15,2021-11-06
33,وهامون,سرمايه گذاري هامون صبا,4479,15851022,49698409660,2994,3081,3143,149,4.98,3135,141,4.71,3043,3143,1400-8-15,2021-11-06
34,امين يكم,صندوق درآمد ثابت امين يكم فردا,4417,143096299,1441194904699,10063,10072,10069,6,0.06,10072,9,0.09,10065,10076,1400-8-15,2021-11-06
35,خمهرح,ح . مهركام‌پارس‌,4347,77739736,73052632735,859,939,944,85,9.9,940,81,9.43,888,944,1400-8-15,2021-11-06
36,خنصير,مهندسي‌نصيرماشين‌,4299,23552399,540288138180,22190,23290,21770,-420,-1.89,22940,750,3.38,21630,23290,1400-8-15,2021-11-06
37,هاي وب,داده گسترعصرنوين-هاي وب,4142,54627569,492489524530,8620,8770,8950,330,3.83,9020,400,4.64,8750,9050,1400-8-15,2021-11-06
38,صبا,سرمايه گذاري صبا تامين,4113,44749113,292110092524,6232,6330,6475,243,3.9,6528,296,4.75,6330,6543,1400-8-15,2021-11-06
39,سرو,صندوق س سروسودمند مدبران-سهام,4088,5027422,385437805400,72540,74080,76150,3610,4.98,76670,4130,5.69,74080,78000,1400-8-15,2021-11-06
40,ثبهساز,بهساز كاشانه تهران,4048,34894340,63683852815,1743,1816,1820,77,4.42,1825,82,4.7,1777,1830,1400-8-15,2021-11-06
41,خبنيان,بنيان ديزل,3960,309659,54858906520,173676,178886,172000,-1676,-0.97,177159,3483,2.01,171000,178886,1400-8-15,2021-11-06
42,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,3676,19803835,93371166094,4518,4628,4700,182,4.03,4715,197,4.36,4520,4743,1400-8-15,2021-11-06
43,وسپهر,سرمايه گذاري مالي سپهرصادرات,3673,7660752,56551901249,7111,7177,7350,239,3.36,7284,173,2.43,7177,7430,1400-8-15,2021-11-06
44,شاروم,پتروشيمي اروميه,3659,2868394,41052665403,13639,13810,14310,671,4.92,14312,673,4.93,13810,14320,1400-8-15,2021-11-06
45,چخزر,صنايع چوب خزر كاسپين,3610,564852,16563528004,28054,29300,29456,1402,5,29324,1270,4.53,28302,29456,1400-8-15,2021-11-06
46,قتربت,قند تربت حيدريه,3594,549066,28161060545,52476,53490,51001,-1475,-2.81,51289,-1187,-2.26,50902,53490,1400-8-15,2021-11-06
47,كرمان,س. توسعه و عمران استان كرمان,3589,160303171,173274356269,1032,1055,1083,51,4.94,1081,49,4.75,1055,1083,1400-8-15,2021-11-06
48,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,3540,65452190,2604780913200,39754,39797,39800,46,0.12,39797,43,0.11,39796,39801,1400-8-15,2021-11-06
49,غكورش,صنعت غذايي كورش,3525,4348775,209320566280,45970,46880,47620,1650,3.59,48130,2160,4.7,46800,48260,1400-8-15,2021-11-06
50,ثنظام,س. ساختماني نظام مهندسي ايران,3468,9162197,230850752605,25555,24278,25555,0,0,25196,-359,-1.4,24278,26000,1400-8-15,2021-11-06
51,فتوسا,توليد و توسعه سرب روي ايرانيان,3443,4204399,47786001948,10954,11227,11501,547,4.99,11366,412,3.76,11117,11501,1400-8-15,2021-11-06
52,آگاس,صندوق س.هستي بخش آگاه-س,3405,4260544,359493475717,80681,81950,83995,3314,4.11,84377,3696,4.58,81900,85400,1400-8-15,2021-11-06
53,شگويا,پتروشيمي تندگويان,3369,13936702,163264869913,11194,11380,11600,406,3.63,11715,521,4.65,11380,11753,1400-8-15,2021-11-06
54,زاگرس,پتروشيمي زاگرس,3345,972867,272924972926,270595,276890,277900,7305,2.7,280537,9942,3.67,275700,284020,1400-8-15,2021-11-06
55,لطيف,محصولات كاغذي لطيف,3328,1022051,40332367108,37699,38500,39500,1801,4.78,39462,1763,4.68,37603,39583,1400-8-15,2021-11-06
56,وكبهمن,مديريت سرمايه گذاري كوثربهمن,3307,2165988,23318886298,10275,10739,10788,513,4.99,10766,491,4.78,10401,10788,1400-8-15,2021-11-06
57,حكشتي,كشتيراني جمهوري اسلامي ايران,3233,23120918,327076600020,13490,13980,14150,660,4.89,14150,660,4.89,13810,14160,1400-8-15,2021-11-06
58,وگستر,گسترش سرمايه گذاري ايرانيان,3213,15761056,130907607678,8083,8380,8120,37,0.46,8306,223,2.76,8106,8480,1400-8-15,2021-11-06
59,كزغال,زغال سنگ پروده طبس,3205,2580227,85146659622,31483,31950,33057,1574,5,33000,1517,4.82,31220,33057,1400-8-15,2021-11-06
60,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,3204,26482517,418737180220,15120,15210,15700,580,3.84,15810,690,4.56,15210,15870,1400-8-15,2021-11-06
61,ضخود1053,اختيارخ خودرو-2500-1400/10/08,3203,162856,8488287000,27,49,55,28,103.7,52,25,92.59,40,58,1400-8-15,2021-11-06
62,ولپارس,ليزينگ پارسيان,3192,3630550,15768828401,4143,4350,4350,207,5,4343,200,4.83,4189,4350,1400-8-15,2021-11-06
63,آبادا,توليد نيروي برق آبادان,3171,2530701,37129067460,14410,14500,14460,50,0.35,14670,260,1.8,14410,14820,1400-8-15,2021-11-06
64,نوري,پتروشيمي نوري,3063,4317778,516692424800,114410,116500,120130,5720,5,119670,5260,4.6,116490,120130,1400-8-15,2021-11-06
65,غنوش,نوش‌ مازندران‌,3053,6998948,204375461530,27960,28900,28590,630,2.25,29200,1240,4.43,28520,29350,1400-8-15,2021-11-06
66,ولكار,ليزينگ كارآفرين,3052,3962430,17287724073,4226,4253,4301,75,1.77,4363,137,3.24,4253,4429,1400-8-15,2021-11-06
67,فگستر,گسترش صنايع روي ايرانيان,3013,3983972,40141840012,9822,10000,10025,203,2.07,10076,254,2.59,9860,10197,1400-8-15,2021-11-06
68,تسه0007,امتيازتسهيلات مسكن مهر1400,2881,80173,57292237429,706388,715001,732250,25862,3.66,714608,8220,1.16,705000,732250,1400-8-15,2021-11-06
69,بپيوند,برق و انرژي پيوندگستر پارس,2736,1584517,16569747189,9976,10380,10474,498,4.99,10457,481,4.82,10132,10474,1400-8-15,2021-11-06
70,فارس,صنايع پتروشيمي خليج فارس,2733,36658930,466611375320,12370,12640,12830,460,3.72,12730,360,2.91,12640,13000,1400-8-15,2021-11-06
71,افران,صندوق س افرا نماد پايدار-ثابت,2708,94162190,1381462963052,14648,14671,14672,24,0.16,14671,23,0.16,14671,14674,1400-8-15,2021-11-06
72,زملارد,كشاورزي و دامپروري ملارد شير,2704,463385,9778813655,20099,21103,21103,1004,5,20722,623,3.1,21103,21103,1400-8-15,2021-11-06
73,گدنا,تهيه توزيع غذاي دنا آفرين فدك,2685,1968217,30747485974,14879,15622,15622,743,4.99,15622,743,4.99,15622,15622,1400-8-15,2021-11-06
74,شپديس,پتروشيمي پرديس,2588,3335138,637142221940,182720,188000,190000,7280,3.98,191040,8320,4.55,188000,191850,1400-8-15,2021-11-06
75,آپ,آسان پرداخت پرشين,2555,14223108,157482480540,11000,11290,10780,-220,-2,11070,70,0.64,10770,11480,1400-8-15,2021-11-06
76,ولانا,شركت ليزينگ آريا دانا,2541,7929072,124994176288,15893,15417,15850,-43,-0.27,15764,-129,-0.81,15417,16300,1400-8-15,2021-11-06
77,جهرم,پتروشيمي جهرم,2468,63843624,93681631206,1510,1435,1435,-75,-4.97,1467,-43,-2.85,1435,1546,1400-8-15,2021-11-06
78,رافزا,رايان هم افزا,2410,270812,15755029724,55407,58177,58177,2770,5,58177,2770,5,58177,58177,1400-8-15,2021-11-06
79,ثنوسا,نوسازي‌وساختمان‌تهران‌,2337,22860377,141332906130,6160,6230,6060,-100,-1.62,6180,20,0.32,5980,6390,1400-8-15,2021-11-06
80,وپويا,سرمايه گذاري پويا,2314,6735229,29095015587,4122,4177,4310,188,4.56,4320,198,4.8,4177,4328,1400-8-15,2021-11-06
81,غالبر,لبنيات‌ كالبر,2295,18371053,197025895460,10430,10100,10940,510,4.89,10720,290,2.78,10100,10950,1400-8-15,2021-11-06
82,سيتا,سرمايه گذاري سيمان تامين,2286,4727803,48883200990,9850,10340,10340,490,4.97,10340,490,4.97,10260,10340,1400-8-15,2021-11-06
83,بگيلان,توسعه مسير برق گيلان,2277,632938,10001624176,15050,15802,15802,752,5,15327,277,1.84,15710,15802,1400-8-15,2021-11-06
84,شفارا,پتروشيمي فارابي,2255,22583735,193289454384,8792,8872,8529,-263,-2.99,8559,-233,-2.65,8529,9000,1400-8-15,2021-11-06
85,وهنر,گروه توسعه هنر ايران,2219,20243766,69750736716,3403,3445,3405,2,0.06,3446,43,1.26,3352,3505,1400-8-15,2021-11-06
86,فنفت,صنايع تجهيزات نفت,2199,9328841,141216481592,15414,14644,14780,-634,-4.11,15138,-276,-1.79,14644,15800,1400-8-15,2021-11-06
87,خصدرا,صنعتي‌ دريايي‌ ايران‌,2136,45351789,125513424858,2694,2750,2726,32,1.19,2768,74,2.75,2712,2774,1400-8-15,2021-11-06
88,پكوير,كوير تاير,2131,13733565,103658200740,6360,7710,7390,1030,16.19,7550,1190,18.71,7370,7950,1400-8-15,2021-11-06
89,كگل,معدني و صنعتي گل گهر,2104,11337543,270500141690,23130,23170,23910,780,3.37,23860,730,3.16,23170,24230,1400-8-15,2021-11-06
90,اطلس,صندوق س.توسعه اندوخته آينده-س,2099,984158,253693718661,248561,252001,257001,8440,3.4,257777,9216,3.71,252001,259490,1400-8-15,2021-11-06
91,ولساپا,ليزينگ رايان‌ سايپا,2068,38459306,106857550663,2718,2790,2740,22,0.81,2778,60,2.21,2731,2829,1400-8-15,2021-11-06
92,وملت,سرمايه گذاري ملت,2062,22132730,68652714535,3148,3023,3050,-98,-3.11,3102,-46,-1.46,3023,3247,1400-8-15,2021-11-06
93,ثاميد,توسعه و عمران اميد,2062,17507913,26852819286,1466,1472,1539,73,4.98,1534,68,4.64,1472,1539,1400-8-15,2021-11-06
94,تسه0006,امتيازتسهيلات مسكن شهريور1400,2040,60786,43342737840,704102,712000,730000,25898,3.68,713038,8936,1.27,700051,730000,1400-8-15,2021-11-06
95,ختور,رادياتور ايران‌,2032,13740033,239530958980,16620,17400,17400,780,4.69,17430,810,4.87,17000,17450,1400-8-15,2021-11-06
96,حفاري,حفاري شمال,2006,22270521,102655146570,4401,4550,4530,129,2.93,4609,208,4.73,4500,4621,1400-8-15,2021-11-06
97,ولملت,واسپاري ملت,2004,21192466,142162541810,6710,6900,6460,-250,-3.73,6710,0,0,6380,6960,1400-8-15,2021-11-06
98,شپترو,پتروشيمي آبادان,1986,34352086,131314100225,3728,3800,3826,98,2.63,3823,95,2.55,3740,3839,1400-8-15,2021-11-06
99,بترانس,ايران‌ ترانسفو,1981,45744100,105960016969,2221,2299,2332,111,5,2316,95,4.28,2260,2332,1400-8-15,2021-11-06
100,شبريز,پالايش نفت تبريز,1970,6758343,239075195730,33750,34200,34800,1050,3.11,35370,1620,4.8,34200,35430,1400-8-15,2021-11-06
