,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,21512,21073909,1471323741040,70980,70060,69300,-1680,-2.37,69820,-1160,-1.63,69000,70820,1400-9-15,2021-12-06
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,13681,8990607,997948895900,110870,110600,109860,-1010,-0.91,111000,130,0.12,109450,112580,1400-9-15,2021-12-06
2,توسن,توسعه سامانه ي نرم افزاري نگين,9230,15986081,369474485222,23050,23380,23114,64,0.28,23112,62,0.27,21898,23970,1400-9-15,2021-12-06
3,بركت,گروه دارويي بركت,9119,21947553,414372148490,19560,19600,18600,-960,-4.91,18880,-680,-3.48,18590,19800,1400-9-15,2021-12-06
4,شستا,سرمايه گذاري تامين اجتماعي,8698,44818930,487129207110,10910,10740,10760,-150,-1.37,10870,-40,-0.37,10740,11110,1400-9-15,2021-12-06
5,انرژي3,سايراشخاص بورس انرژي,8648,6238483,648882516550,100110,103950,102150,2040,2.04,104010,3900,3.9,102010,105110,1400-9-15,2021-12-06
6,بورس,بورس اوراق بهادار تهران,7569,57007494,672943507860,11400,11710,11470,70,0.61,11800,400,3.51,11420,11970,1400-9-15,2021-12-06
7,غزر,صنعتي زر ماكارون,7286,5258819,54372462440,10120,10010,10250,130,1.28,10340,220,2.17,10000,10490,1400-9-15,2021-12-06
8,شاروم,پتروشيمي اروميه,7217,2258988,31345564488,13521,13900,13640,119,0.88,13876,355,2.63,13531,14140,1400-9-15,2021-12-06
9,كالا,بورس كالاي ايران,6745,31312427,821662647990,25080,26330,26000,920,3.67,26240,1160,4.63,25720,26330,1400-9-15,2021-12-06
10,فسبزوار,پارس فولاد سبزوار,6354,4881788,169435024950,34150,34150,34990,840,2.46,34710,560,1.64,34120,35170,1400-9-15,2021-12-06
11,شبندر,پالايش نفت بندرعباس,6283,58043083,362840015860,6290,6290,6160,-130,-2.07,6250,-40,-0.64,6150,6380,1400-9-15,2021-12-06
12,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,5911,87516296,223016054556,2636,2586,2516,-120,-4.55,2548,-88,-3.34,2505,2620,1400-9-15,2021-12-06
13,فرابورس,فرابورس ايران,5839,25659314,487997383188,18283,19197,18666,383,2.09,19018,735,4.02,18487,19197,1400-9-15,2021-12-06
14,فولاد,فولاد مباركه اصفهان,5740,38216266,392663069250,10320,10350,10190,-130,-1.26,10270,-50,-0.48,10160,10380,1400-9-15,2021-12-06
15,فجهان,مجتمع جهان فولاد سيرجان,5296,19512624,107411971546,5421,5420,5502,81,1.49,5505,84,1.55,5420,5557,1400-9-15,2021-12-06
16,وسديد,گروه ‌صنعتي‌سديد,5255,103705124,115245560138,1165,1107,1107,-58,-4.98,1111,-54,-4.64,1107,1143,1400-9-15,2021-12-06
17,كمند,صندوق س. با درآمد ثابت كمند,5058,200226531,2035954250008,10159,10168,10169,10,0.1,10168,9,0.09,10168,10169,1400-9-15,2021-12-06
18,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5002,112850604,283061446948,2465,2470,2470,5,0.2,2508,43,1.74,2432,2563,1400-9-15,2021-12-06
19,مديريت,س. و خدمات مديريت صند. ب كشوري,4890,12213178,106402397194,8360,8470,8778,418,5,8712,352,4.21,8302,8778,1400-9-15,2021-12-06
20,شپنا,پالايش نفت اصفهان,3996,26228160,153979704810,5910,5870,5780,-130,-2.2,5870,-40,-0.68,5780,5960,1400-9-15,2021-12-06
21,سپيدار,سپيدار سيستم آسيا,3991,5109646,106660776391,20063,20450,21055,992,4.94,20874,811,4.04,20100,21066,1400-9-15,2021-12-06
22,البرز,بيمه البرز,3979,205591877,380065735152,1930,1834,1867,-63,-3.26,1849,-81,-4.2,1834,1930,1400-9-15,2021-12-06
23,كيمياتك,آريان كيميا تك,3737,828328,20389671330,24760,24530,24550,-210,-0.85,24620,-140,-0.57,24520,24800,1400-9-15,2021-12-06
24,كدما,معدني‌ دماوند,3696,2389001,171147809420,70360,70000,70880,520,0.74,71640,1280,1.82,70000,73200,1400-9-15,2021-12-06
25,شتران,پالايش نفت تهران,3607,28739160,119283487105,4204,4200,4079,-125,-2.97,4152,-52,-1.24,4068,4249,1400-9-15,2021-12-06
26,خبهمن,گروه‌بهمن‌,3520,86655791,169766028507,1917,1922,1941,24,1.25,1959,42,2.19,1921,1990,1400-9-15,2021-12-06
27,كرمان,س. توسعه و عمران استان كرمان,3479,101785044,94111828951,925,937,913,-12,-1.3,925,0,0,909,942,1400-9-15,2021-12-06
28,وتجارت,بانك تجارت,3371,80633506,146624350769,1805,1785,1797,-8,-0.44,1818,13,0.72,1785,1850,1400-9-15,2021-12-06
29,وبملت,بانك ملت,3340,51972958,150251184226,2843,2845,2880,37,1.3,2891,48,1.69,2845,2935,1400-9-15,2021-12-06
30,گدنا,تهيه توزيع غذاي دنا آفرين فدك,3281,2210304,30938662904,13769,14289,13670,-99,-0.72,13997,228,1.66,13600,14289,1400-9-15,2021-12-06
31,لپارس,پارس‌ الكتريك‌,3078,2990731,285516208510,91500,90700,96070,4570,4.99,95470,3970,4.34,88220,96070,1400-9-15,2021-12-06
32,فاراك,ماشين‌ سازي‌ اراك‌,3004,130685229,197910523121,1455,1480,1500,45,3.09,1514,59,4.05,1475,1527,1400-9-15,2021-12-06
33,غدام,خوراك‌  دام‌ پارس‌,2903,1986333,208743640300,109470,104000,104000,-5470,-5,105090,-4380,-4,104000,108490,1400-9-15,2021-12-06
34,خصدرا,صنعتي‌ دريايي‌ ايران‌,2836,68467327,153632922718,2356,2239,2239,-117,-4.97,2244,-112,-4.75,2239,2283,1400-9-15,2021-12-06
35,طلا,صندوق س.پشتوانه طلاي لوتوس,2781,9011508,858653625012,93652,94689,96150,2498,2.67,95284,1632,1.74,93850,96350,1400-9-15,2021-12-06
36,نوري,پتروشيمي نوري,2766,2805694,308847012870,110440,110510,109980,-460,-0.42,110080,-360,-0.33,108270,110900,1400-9-15,2021-12-06
37,وبصادر,بانك صادرات ايران,2734,64431474,110972061812,1722,1710,1701,-21,-1.22,1722,0,0,1700,1760,1400-9-15,2021-12-06
38,امين,تامين سرمايه امين,2726,1473676,17959662100,12160,12170,12200,40,0.33,12170,10,0.08,12150,12240,1400-9-15,2021-12-06
39,كيان,صندوق س. با درآمد ثابت كيان,2711,25981740,829371872239,31903,31921,31922,19,0.06,31921,18,0.06,31920,31924,1400-9-15,2021-12-06
40,آريا,پليمر آريا ساسول,2633,594597,65437924526,110783,110900,109134,-1649,-1.49,110307,-476,-0.43,109134,111100,1400-9-15,2021-12-06
41,فملي,ملي‌ صنايع‌ مس‌ ايران‌,2632,54161441,349821097230,6650,6410,6500,-150,-2.26,6460,-190,-2.86,6410,6540,1400-9-15,2021-12-06
42,ختوقا,قطعات‌ اتومبيل‌ ايران‌,2590,55158838,155425974069,2722,2703,2751,29,1.07,2818,96,3.53,2703,2858,1400-9-15,2021-12-06
43,شفن,پتروشيمي فناوران,2545,7282585,118774009650,16800,16950,16090,-710,-4.23,16310,-490,-2.92,16090,16950,1400-9-15,2021-12-06
44,گشان,توسعه بين المللي پديده شانديز,2534,8344258,174835896653,21582,20935,20935,-647,-3,20953,-629,-2.91,20935,21500,1400-9-15,2021-12-06
45,فاراكح,ح . ماشين‌ سازي‌ اراك‌,2432,1175806269,446896906412,385,385,380,-5,-1.3,380,-5,-1.3,380,385,1400-9-15,2021-12-06
46,سپيد,سپيد ماكيان,2286,783719,45196164430,57040,57300,57300,260,0.46,57670,630,1.1,55600,58600,1400-9-15,2021-12-06
47,بركتح,ح . گروه دارويي بركت,2233,5183054,81534145340,16220,16020,15380,-840,-5.18,15730,-490,-3.02,15310,16690,1400-9-15,2021-12-06
48,وخارزم,سرمايه گذاري خوارزمي,2218,22463017,94371505448,4208,4240,4162,-46,-1.09,4201,-7,-0.17,4150,4298,1400-9-15,2021-12-06
49,امين يكم,صندوق درآمد ثابت امين يكم فردا,2187,63204436,636514218529,10067,10076,10070,3,0.03,10071,4,0.04,10068,10076,1400-9-15,2021-12-06
50,ذوب,سهامي ذوب آهن  اصفهان,2185,22288056,77441159172,3466,3510,3437,-29,-0.84,3474,8,0.23,3432,3530,1400-9-15,2021-12-06
51,انار,صندوق س.انارنماد ارزش-درسهام,2126,6243611,62436110000,10000,10000,10000,0,0,10000,0,0,10000,10000,1400-9-15,2021-12-06
52,خنصير,مهندسي‌نصيرماشين‌,2114,5512782,108729738310,19880,20000,19350,-530,-2.67,19720,-160,-0.8,19100,20490,1400-9-15,2021-12-06
53,وكبهمن,مديريت سرمايه گذاري كوثربهمن,2043,1030160,10365984638,10013,10150,9940,-73,-0.73,10046,33,0.33,9853,10370,1400-9-15,2021-12-06
54,شگويا,پتروشيمي تندگويان,2027,8846162,95256733140,10667,10667,10777,110,1.03,10760,93,0.87,10651,10920,1400-9-15,2021-12-06
55,افران,صندوق س افرا نماد پايدار-ثابت,2013,72952244,1088535198661,14914,14923,14922,8,0.05,14921,7,0.05,14921,14924,1400-9-15,2021-12-06
56,تسه0008,امتيازتسهيلات مسكن آبان1400,2004,92210,79094761668,827622,838000,869000,41378,5,857768,30146,3.64,838000,869000,1400-9-15,2021-12-06
57,وهامون,سرمايه گذاري هامون صبا,1969,4286183,11834931682,2739,2783,2753,14,0.51,2756,17,0.62,2740,2783,1400-9-15,2021-12-06
58,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,1962,4477186,18882077395,4204,4171,4233,29,0.69,4217,13,0.31,4171,4250,1400-9-15,2021-12-06
59,بوعلي,پتروشيمي بوعلي سينا,1959,633945,45891919070,71580,71580,72260,680,0.95,71950,370,0.52,71580,73480,1400-9-15,2021-12-06
60,آبادا,توليد نيروي برق آبادان,1948,1074383,11264979570,10630,10910,10280,-350,-3.29,10520,-110,-1.03,10100,10910,1400-9-15,2021-12-06
61,كاما,باما,1935,10439214,74731686600,7210,7250,7110,-100,-1.39,7160,-50,-0.69,7100,7290,1400-9-15,2021-12-06
62,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,1927,23638095,98739357190,4016,4030,4216,200,4.98,4177,161,4.01,4020,4216,1400-9-15,2021-12-06
63,صبا,سرمايه گذاري صبا تامين,1915,12739458,77456092368,6053,6100,6048,-5,-0.08,6072,19,0.31,6040,6170,1400-9-15,2021-12-06
64,سحرخيز,صندوق س. گروه زعفران سحرخيز,1911,3243958,62548685614,20153,20150,19345,-808,-4.01,19282,-871,-4.32,19010,20150,1400-9-15,2021-12-06
65,ورازي,بيمه رازي,1911,71735846,118402409604,1697,1647,1647,-50,-2.95,1651,-46,-2.71,1647,1682,1400-9-15,2021-12-06
66,ختور,رادياتور ايران‌,1889,6404716,98104786730,15900,15840,15110,-790,-4.97,15320,-580,-3.65,15110,15840,1400-9-15,2021-12-06
67,ولپارس,ليزينگ پارسيان,1882,3186775,10267350016,3220,3206,3218,-2,-0.06,3221,1,0.03,3089,3298,1400-9-15,2021-12-06
68,خمحور,توليدمحورخودرو,1873,52401284,202682640983,3704,3750,3889,185,4.99,3868,164,4.43,3713,3889,1400-9-15,2021-12-06
69,اپال,فرآوري معدني اپال كاني پارس,1868,4839570,110429774800,22100,22220,22920,820,3.71,22730,630,2.85,22220,23010,1400-9-15,2021-12-06
70,چخزر,صنايع چوب خزر كاسپين,1852,393993,10940083986,28104,27810,27561,-543,-1.93,27854,-250,-0.89,27201,28300,1400-9-15,2021-12-06
71,رافزا,رايان هم افزا,1847,296756,17270622489,56388,57800,57700,1312,2.33,58198,1810,3.21,57000,59099,1400-9-15,2021-12-06
72,غگل,گلوكوزان‌,1828,28173901,88208023455,3015,3080,3160,145,4.81,3131,116,3.85,3056,3165,1400-9-15,2021-12-06
73,قشكر,شكرشاهرود,1816,26833828,63502139516,2370,2252,2410,40,1.69,2366,-4,-0.17,2252,2470,1400-9-15,2021-12-06
74,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1760,28003780,1132872097610,40431,40453,40452,21,0.05,40454,23,0.06,40452,40457,1400-9-15,2021-12-06
