,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,لطيف,محصولات كاغذي لطيف,72217,1296675,62258553450,45728,48014,48014,2286,5,48014,2286,5,48014,48014,1400-4-14,2021-07-05
1,ولكار,ليزينگ كارآفرين,54280,11621067,49261703013,4038,4239,4239,201,4.98,4239,201,4.98,4239,4239,1400-4-14,2021-07-05
2,فتوسا,توليد و توسعه سرب روي ايرانيان,44765,20685893,352325360610,16249,16880,17061,812,5,17032,783,4.82,16460,17061,1400-4-14,2021-07-05
3,بركت,گروه دارويي بركت,25933,45750807,1859965004140,41060,41600,40070,-990,-2.41,40650,-410,-1,39800,42400,1400-4-14,2021-07-05
4,پالايش,صندوق پالايشي يكم-سهام,24172,26531650,1872505831220,69290,69900,71100,1810,2.61,70580,1290,1.86,69800,71200,1400-4-14,2021-07-05
5,شستا,سرمايه گذاري تامين اجتماعي,23581,101612845,1333264340390,13290,13140,13140,-150,-1.13,13120,-170,-1.28,12910,13360,1400-4-14,2021-07-05
6,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,22279,50752228,214770675011,4047,4121,4249,202,4.99,4232,185,4.57,4121,4249,1400-4-14,2021-07-05
7,شپنا,پالايش نفت اصفهان,18372,165902904,2088260294460,12090,12160,12690,600,4.96,12590,500,4.14,12160,12690,1400-4-14,2021-07-05
8,فولاد,فولاد مباركه اصفهان,15407,114635355,1176114786030,10270,10130,10380,110,1.07,10260,-10,-0.1,10130,10430,1400-4-14,2021-07-05
9,اپال,فرآوري معدني اپال كاني پارس,13994,11075675,217904883880,19120,19120,20070,950,4.97,19670,550,2.88,19050,20070,1400-4-14,2021-07-05
10,كرمان,س. توسعه و عمران استان كرمان,13808,682314208,913430054688,1277,1318,1340,63,4.93,1339,62,4.86,1301,1340,1400-4-14,2021-07-05
11,دارا يكم,صندوق واسطه گري مالي يكم-سهام,11790,8016794,990502658320,122810,123300,124050,1240,1.01,123550,740,0.6,122650,124700,1400-4-14,2021-07-05
12,خساپا,سايپا,11489,360398166,685535393829,1891,1894,1915,24,1.27,1902,11,0.58,1853,1940,1400-4-14,2021-07-05
13,خودرو,ايران‌ خودرو,11203,304581664,634534677431,2063,2064,2100,37,1.79,2083,20,0.97,2042,2122,1400-4-14,2021-07-05
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,10904,57477120,701852286450,12050,12140,12250,200,1.66,12210,160,1.33,12100,12340,1400-4-14,2021-07-05
15,شتران,پالايش نفت تهران,10349,92497450,880047911880,9260,9240,9690,430,4.64,9510,250,2.7,9240,9710,1400-4-14,2021-07-05
16,نوري,پتروشيمي نوري,10271,10418120,926430841540,90360,89910,88500,-1860,-2.06,88920,-1440,-1.59,87950,91180,1400-4-14,2021-07-05
17,سپيدار,سپيدار سيستم آسيا,10218,901169,55797700876,62175,60500,61800,-375,-0.6,61917,-258,-0.41,60500,63600,1400-4-14,2021-07-05
18,چخزر,صنايع چوب خزر كاسپين,9099,2182810,82829417206,36933,36933,37580,647,1.75,37946,1013,2.74,36380,38700,1400-4-14,2021-07-05
19,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,9087,228330554,598577375511,2591,2620,2630,39,1.51,2622,31,1.2,2561,2698,1400-4-14,2021-07-05
20,خپارس,پارس‌ خودرو,8518,394735072,477631507304,1190,1210,1214,24,2.02,1210,20,1.68,1176,1237,1400-4-14,2021-07-05
21,شگويا,پتروشيمي تندگويان,6937,50145755,528877390226,10093,10251,10597,504,4.99,10547,454,4.5,10220,10597,1400-4-14,2021-07-05
22,كزغال,زغال سنگ پروده طبس,6818,5588630,197340776700,33876,34000,35569,1693,5,35311,1435,4.24,34000,35569,1400-4-14,2021-07-05
23,شاروم,پتروشيمي اروميه,6376,3063739,47407992278,15234,15078,15620,386,2.53,15474,240,1.58,14862,15800,1400-4-14,2021-07-05
24,غزر,صنعتي زر ماكارون,6343,3727446,89020499100,23580,23580,23800,220,0.93,23880,300,1.27,23580,24550,1400-4-14,2021-07-05
25,غنوش,نوش‌ مازندران‌,6339,11455398,484048830790,43660,42880,43000,-660,-1.51,42260,-1400,-3.21,41480,44480,1400-4-14,2021-07-05
26,فرابورس,فرابورس ايران,6172,27554324,858237409482,29718,30875,31203,1485,5,31147,1429,4.81,30630,31203,1400-4-14,2021-07-05
27,رافزا,رايان هم افزا,6137,378247,28825593732,76395,76000,75540,-855,-1.12,76208,-187,-0.24,75403,78000,1400-4-14,2021-07-05
28,سيتا,سرمايه گذاري سيمان تامين,6134,16875078,265828053500,15140,15290,15890,750,4.95,15750,610,4.03,15140,15890,1400-4-14,2021-07-05
29,بوعلي,پتروشيمي بوعلي سينا,5981,2949011,138815674470,47680,46960,47000,-680,-1.43,47070,-610,-1.28,46710,48100,1400-4-14,2021-07-05
30,كمند,صندوق س. با درآمد ثابت كمند,5905,261038735,2653271357590,10160,10164,10164,4,0.04,10164,4,0.04,10164,10166,1400-4-14,2021-07-05
31,زملارد,كشاورزي و دامپروري ملارد شير,5868,981672,28519616729,28876,29000,28950,74,0.26,29052,176,0.61,28402,29500,1400-4-14,2021-07-05
32,وتجارت,بانك تجارت,5854,178610629,463000654459,2580,2610,2601,21,0.81,2592,12,0.47,2556,2616,1400-4-14,2021-07-05
33,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,5828,39178123,362504251870,9170,9240,9290,120,1.31,9250,80,0.87,9090,9390,1400-4-14,2021-07-05
34,وسكرمان,س.سهام عدالت استان كرمان,5392,252007211,153761892444,635,604,626,-9,-1.42,610,-25,-3.94,604,635,1400-4-14,2021-07-05
