,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,33576,41574558,3049358618500,71290,73100,72750,1460,2.05,73350,2060,2.89,72300,74500,1400-9-1,2021-11-22
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,26742,20997542,2485074044030,114030,117300,117390,3360,2.95,118350,4320,3.79,116120,120300,1400-9-1,2021-11-22
2,توسن,توسعه سامانه ي نرم افزاري نگين,19077,37469564,767993379459,20532,21450,21010,478,2.33,20496,-36,-0.18,19506,21549,1400-9-1,2021-11-22
3,خبهمن,گروه‌بهمن‌,10789,399952368,843515124125,2116,2150,2092,-24,-1.13,2109,-7,-0.33,2069,2167,1400-9-1,2021-11-22
4,فولاد,فولاد مباركه اصفهان,10572,64860126,722011790110,10880,11180,11080,200,1.84,11130,250,2.3,10950,11290,1400-9-1,2021-11-22
5,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,9519,204835685,545592174762,2667,2690,2650,-17,-0.64,2664,-3,-0.11,2610,2733,1400-9-1,2021-11-22
6,بورس,بورس اوراق بهادار تهران,9513,51723879,682777511200,13410,13410,12890,-520,-3.88,13200,-210,-1.57,12750,13700,1400-9-1,2021-11-22
7,بركت,گروه دارويي بركت,9499,20088827,486859151670,24370,24370,23840,-530,-2.17,24240,-130,-0.53,23490,24950,1400-9-1,2021-11-22
8,شبندر,پالايش نفت بندرعباس,9345,115659814,768174910460,6410,6580,6600,190,2.96,6640,230,3.59,6460,6730,1400-9-1,2021-11-22
9,فجهان,مجتمع جهان فولاد سيرجان,9021,25381724,144287856939,5663,5710,5717,54,0.95,5685,22,0.39,5663,5770,1400-9-1,2021-11-22
10,انرژي3,سايراشخاص بورس انرژي,8837,5552408,565395683950,101160,100400,100040,-1120,-1.11,101830,670,0.66,100000,104300,1400-9-1,2021-11-22
11,فسبزوار,پارس فولاد سبزوار,8408,7269903,252518924040,34670,35000,34730,60,0.17,34730,60,0.17,34600,35280,1400-9-1,2021-11-22
12,شپنا,پالايش نفت اصفهان,8406,84045621,530396979780,6000,6360,6340,340,5.67,6310,310,5.17,6230,6360,1400-9-1,2021-11-22
13,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,8400,118368744,362201571482,3040,3102,3034,-6,-0.2,3060,20,0.66,3025,3115,1400-9-1,2021-11-22
14,وبملت,بانك ملت,7944,434869595,1391498873668,3053,3136,3205,152,4.98,3200,147,4.81,3136,3205,1400-9-1,2021-11-22
15,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,7471,11852664,52640227101,4362,4408,4419,57,1.31,4441,79,1.81,4355,4515,1400-9-1,2021-11-22
16,كالا,بورس كالاي ايران,6520,13295316,406141912050,30420,30900,29800,-620,-2.04,30550,130,0.43,29650,31650,1400-9-1,2021-11-22
17,كيمياتك,آريان كيميا تك,6451,1675693,45464943330,27050,26500,27010,-40,-0.15,27130,80,0.3,26500,27600,1400-9-1,2021-11-22
18,وتجارت,بانك تجارت,6436,261542836,514163651818,1880,1935,1955,75,3.99,1966,86,4.57,1913,1974,1400-9-1,2021-11-22
19,كدما,معدني‌ دماوند,6119,5247013,445598294190,81420,83500,85490,4070,5,84920,3500,4.3,81940,85490,1400-9-1,2021-11-22
20,مديريت,س. و خدمات مديريت صند. ب كشوري,5905,6261498,58582171151,9257,9360,9230,-27,-0.29,9356,99,1.07,9201,9550,1400-9-1,2021-11-22
21,امين يكم,صندوق درآمد ثابت امين يكم فردا,5660,152069855,1521191769415,10158,10003,10006,-152,-1.5,10003,-155,-1.53,10002,10007,1400-9-1,2021-11-22
22,نوري,پتروشيمي نوري,5485,3613582,438557416170,119240,122900,120700,1460,1.22,121360,2120,1.78,119330,123470,1400-9-1,2021-11-22
23,نهال,صندوق س. طلاي سرخ نوويرا,5401,12324581,263928232457,21221,21580,20852,-369,-1.74,21415,194,0.91,20151,22200,1400-9-1,2021-11-22
24,غزر,صنعتي زر ماكارون,5296,10995542,112260888630,9920,9970,10400,480,4.84,10210,290,2.92,9780,10410,1400-9-1,2021-11-22
25,اپال,فرآوري معدني اپال كاني پارس,5198,3932801,86703561960,21820,21820,22200,380,1.74,21980,160,0.73,21820,22550,1400-9-1,2021-11-22
26,شتران,پالايش نفت تهران,5183,45340448,204507119027,4387,4500,4477,90,2.05,4510,123,2.8,4401,4599,1400-9-1,2021-11-22
27,شفنح,ح . پتروشيمي فناوران,5112,52142961,683678600990,12050,12440,13250,1200,9.96,13110,1060,8.8,12440,13250,1400-9-1,2021-11-22
28,سحرخيز,صندوق س. گروه زعفران سحرخيز,4975,10531158,218818853834,20139,21000,20200,61,0.3,20778,639,3.17,18800,21500,1400-9-1,2021-11-22
29,سپيد,سپيد ماكيان,4932,5550589,352038064840,61330,62820,62940,1610,2.63,63420,2090,3.41,62010,64380,1400-9-1,2021-11-22
30,فرابورس,فرابورس ايران,4908,12074408,270088976952,22017,22600,22040,23,0.1,22369,352,1.6,21900,23000,1400-9-1,2021-11-22
31,وبصادر,بانك صادرات ايران,4270,170292005,324758433691,1824,1860,1902,78,4.28,1907,83,4.55,1841,1915,1400-9-1,2021-11-22
32,كمند,صندوق س. با درآمد ثابت كمند,4127,139828230,1410640191011,10082,10088,10089,7,0.07,10088,6,0.06,10088,10090,1400-9-1,2021-11-22
33,امين,تامين سرمايه امين,3975,1770688,21582422730,12150,12170,12200,50,0.41,12170,20,0.16,12150,12220,1400-9-1,2021-11-22
34,شلرد,كود شيميايي اوره لردگان,3931,25589791,326754366831,12527,12730,12585,58,0.46,12769,242,1.93,12500,12902,1400-9-1,2021-11-22
35,شستا,سرمايه گذاري تامين اجتماعي,3777,38827391,441467435670,10830,11370,11370,540,4.99,11370,540,4.99,11370,11370,1400-9-1,2021-11-22
36,كاما,باما,3731,25507468,207897101300,8070,8280,8100,30,0.37,8150,80,0.99,8000,8310,1400-9-1,2021-11-22
