,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,17337,17732509,1220705570040,67990,68600,68640,650,0.96,68840,850,1.25,68250,69600,1400-9-27,2021-12-18
1,خودرو,ايران‌ خودرو,16307,701269890,1369913720021,1868,1900,1961,93,4.98,1953,85,4.55,1890,1961,1400-9-27,2021-12-18
2,مثقال,صندوق س.پشتوانه طلاي زرين آگاه,15590,54811874,548118740000,10000,10000,10000,0,0,10000,0,0,10000,10000,1400-9-27,2021-12-18
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,11238,8008005,865429618930,105870,106940,107780,1910,1.8,108070,2200,2.08,106940,109600,1400-9-27,2021-12-18
4,شستا,سرمايه گذاري تامين اجتماعي,8484,32556027,329496690540,10000,10110,10090,90,0.9,10120,120,1.2,10050,10300,1400-9-27,2021-12-18
5,توسن,توسعه سامانه ي نرم افزاري نگين,8417,17097773,293930478372,17954,17203,17057,-897,-5,17191,-763,-4.25,17057,17800,1400-9-27,2021-12-18
6,خساپا,سايپا,6860,434443625,696458222009,1528,1588,1604,76,4.97,1603,75,4.91,1575,1604,1400-9-27,2021-12-18
7,انرژي3,سايراشخاص بورس انرژي,6386,4252887,428762080850,97100,96100,101850,4750,4.89,100820,3720,3.83,96100,101910,1400-9-27,2021-12-18
8,فولاد,فولاد مباركه اصفهان,6070,42451768,422256697210,9870,9910,9930,60,0.61,9950,80,0.81,9880,10070,1400-9-27,2021-12-18
9,كمند,صندوق س. با درآمد ثابت كمند,5968,248832165,2504898074129,10052,10066,10067,15,0.15,10067,15,0.15,10066,10067,1400-9-27,2021-12-18
10,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5403,190627381,426789237320,2150,2200,2241,91,4.23,2239,89,4.14,2151,2257,1400-9-27,2021-12-18
11,فسبزوار,پارس فولاد سبزوار,4602,2757528,92677116340,33670,33990,33600,-70,-0.21,33610,-60,-0.18,33360,34000,1400-9-27,2021-12-18
12,شبندر,پالايش نفت بندرعباس,4374,38682088,237068258580,6050,6100,6080,30,0.5,6130,80,1.32,6070,6280,1400-9-27,2021-12-18
13,فاذر,صنايع‌ آذرآب‌,4373,280935064,281872083884,973,1021,990,17,1.75,1003,30,3.08,970,1021,1400-9-27,2021-12-18
14,خپارس,پارس‌ خودرو,4373,205868983,211682389303,988,1000,1035,47,4.76,1028,40,4.05,1000,1037,1400-9-27,2021-12-18
15,فجهان,مجتمع جهان فولاد سيرجان,4357,13913890,74230419392,5301,5210,5311,10,0.19,5331,30,0.57,5210,5410,1400-9-27,2021-12-18
16,فتوسا,توليد و توسعه سرب روي ايرانيان,4283,1974406,19747167224,9696,9979,10010,314,3.24,10002,306,3.16,9304,10100,1400-9-27,2021-12-18
17,شفن,پتروشيمي فناوران,4278,12418652,171999308710,14020,14230,13700,-320,-2.28,13850,-170,-1.21,13510,14600,1400-9-27,2021-12-18
18,كدما,معدني‌ دماوند,4269,4555190,259085291950,54770,55510,57500,2730,4.98,56880,2110,3.85,55510,57500,1400-9-27,2021-12-18
19,مديريت,س. و خدمات مديريت صند. ب كشوري,4193,6508562,60455478868,9072,9100,9288,216,2.38,9289,217,2.39,9090,9400,1400-9-27,2021-12-18
20,كيان,صندوق س. با درآمد ثابت كيان,4140,83883489,2694795263224,32089,32125,32126,37,0.12,32125,36,0.11,32124,32129,1400-9-27,2021-12-18
21,ضخود1052,اختيارخ خودرو-2000-1400/10/08,3966,188451,11894349000,52,50,63,11,21.15,63,11,21.15,48,78,1400-9-27,2021-12-18
22,بركت,گروه دارويي بركت,3959,10838513,192022321800,17490,17530,17550,60,0.34,17720,230,1.32,17500,18150,1400-9-27,2021-12-18
23,فملي,ملي‌ صنايع‌ مس‌ ايران‌,3934,28839996,182111737210,6250,6270,6340,90,1.44,6310,60,0.96,6270,6420,1400-9-27,2021-12-18
24,وتجارت,بانك تجارت,3865,139078375,244511202794,1686,1700,1759,73,4.33,1758,72,4.27,1700,1770,1400-9-27,2021-12-18
25,تپكو,توليدتجهيزات‌سنگين‌هپكو,3781,92216224,280748309216,3135,3043,3056,-79,-2.52,3044,-91,-2.9,3041,3099,1400-9-27,2021-12-18
26,سغدير,توسعه سرمايه و صنعت غدير,3536,9995039,150002968862,15517,15759,14750,-767,-4.94,15008,-509,-3.28,14742,15894,1400-9-27,2021-12-18
27,كرمان,س. توسعه و عمران استان كرمان,3521,124662119,112314267390,885,897,897,12,1.36,901,16,1.81,890,920,1400-9-27,2021-12-18
28,كيمياتك,آريان كيميا تك,3332,1079661,26377651090,24480,24500,24310,-170,-0.69,24430,-50,-0.2,24030,24590,1400-9-27,2021-12-18
29,شپنا,پالايش نفت اصفهان,3218,23531627,133058823250,5570,5600,5640,70,1.26,5650,80,1.44,5580,5790,1400-9-27,2021-12-18
30,خبهمن,گروه‌بهمن‌,3173,151962216,284371061922,1784,1830,1873,89,4.99,1871,87,4.88,1815,1873,1400-9-27,2021-12-18
31,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,3044,22442981,100375322939,4301,4340,4516,215,5,4472,171,3.98,4337,4516,1400-9-27,2021-12-18
32,وبملت,بانك ملت,2791,62170274,171939511693,2699,2739,2755,56,2.07,2766,67,2.48,2724,2830,1400-9-27,2021-12-18
33,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,2771,42386249,98463339009,2301,2334,2318,17,0.74,2323,22,0.96,2302,2379,1400-9-27,2021-12-18
34,نوري,پتروشيمي نوري,2732,1487305,160307690030,105190,106460,107920,2730,2.6,107780,2590,2.46,105500,108580,1400-9-27,2021-12-18
35,شپديس,پتروشيمي پرديس,2664,3447716,633186236650,175030,175060,183780,8750,5,183650,8620,4.92,175060,183780,1400-9-27,2021-12-18
36,غزر,صنعتي زر ماكارون,2631,3302904,31329718590,9450,9310,9530,80,0.85,9490,40,0.42,9290,9770,1400-9-27,2021-12-18
37,شتران,پالايش نفت تهران,2614,19715955,78959628406,3956,3960,3982,26,0.66,3988,32,0.81,3960,4089,1400-9-27,2021-12-18
38,سپيد,سپيد ماكيان,2610,2282396,130759815370,58420,57310,57000,-1420,-2.43,57290,-1130,-1.93,56440,59950,1400-9-27,2021-12-18
39,آپ,آسان پرداخت پرشين,2445,12250240,118155222890,9400,9590,9870,470,5,9650,250,2.66,9020,9870,1400-9-27,2021-12-18
40,شاروم,پتروشيمي اروميه,2421,1952476,24748939109,12291,12340,12905,614,5,12676,385,3.13,12250,12905,1400-9-27,2021-12-18
41,لكما,كارخانجات‌مخابراتي‌ايران‌,2353,74223528,64872094357,896,870,890,-6,-0.67,874,-22,-2.46,870,893,1400-9-27,2021-12-18
42,سپيدار,سپيدار سيستم آسيا,2348,470495,9130073401,19059,18601,19416,357,1.87,19266,207,1.09,18601,20000,1400-9-27,2021-12-18
43,سحرخيز,صندوق س. گروه زعفران سحرخيز,2346,4594214,82996142070,19075,18702,17980,-1095,-5.74,18065,-1010,-5.29,17600,18890,1400-9-27,2021-12-18
44,وگردش,بانك گردشگري,2328,55661621,632130913394,11110,10778,11401,291,2.62,11357,247,2.22,10778,11443,1400-9-27,2021-12-18
45,آريا,پليمر آريا ساسول,2258,555931,59196014011,105587,105587,105851,264,0.25,106112,525,0.5,105587,107332,1400-9-27,2021-12-18
46,فرابورس,فرابورس ايران,2255,13920537,238719000937,16371,16900,17189,818,5,17149,778,4.75,16520,17189,1400-9-27,2021-12-18
47,امين,تامين سرمايه امين,2228,1198579,14692010000,12230,12270,12260,30,0.25,12240,10,0.08,12250,12270,1400-9-27,2021-12-18
48,امين يكم,صندوق درآمد ثابت امين يكم فردا,2217,71585764,725855678860,10122,10140,10138,16,0.16,10140,18,0.18,10137,10143,1400-9-27,2021-12-18
49,صبا,سرمايه گذاري صبا تامين,2207,11035151,65535626746,5929,5900,6000,71,1.2,5935,6,0.1,5880,6015,1400-9-27,2021-12-18
50,ختور,رادياتور ايران‌,2168,9114553,105971204000,11690,11300,11650,-40,-0.34,11630,-60,-0.51,11280,12190,1400-9-27,2021-12-18
51,وبصادر,بانك صادرات ايران,2154,56963064,93910746372,1605,1610,1638,33,2.06,1640,35,2.18,1610,1685,1400-9-27,2021-12-18
52,ثاميد,توسعه و عمران اميد,2140,11071611,16157921618,1450,1422,1468,18,1.24,1457,7,0.48,1422,1469,1400-9-27,2021-12-18
53,وهامون,سرمايه گذاري هامون صبا,2118,5265997,14198347727,2662,2633,2680,18,0.68,2694,32,1.2,2633,2735,1400-9-27,2021-12-18
54,وخارزم,سرمايه گذاري خوارزمي,2114,22497037,92353283235,4022,4030,4100,78,1.94,4105,83,2.06,4002,4205,1400-9-27,2021-12-18
55,گدنا,تهيه توزيع غذاي دنا آفرين فدك,2107,1462921,16284003339,10878,10335,11250,372,3.42,11131,253,2.33,10335,11400,1400-9-27,2021-12-18
56,شگويا,پتروشيمي تندگويان,2084,8803386,96678426963,10675,10703,11056,381,3.57,10957,282,2.64,10703,11145,1400-9-27,2021-12-18
57,سمگا,گروه سرمايه گذاري ميراث فرهنگي,2082,40900684,458942061931,10803,10585,11343,540,5,11221,418,3.87,10500,11343,1400-9-27,2021-12-18
58,سامان,بانك سامان,2079,38629609,262686075184,7005,6795,6795,-210,-3,6800,-205,-2.93,6795,6960,1400-9-27,2021-12-18
59,بورس,بورس اوراق بهادار تهران,2064,28704494,314725189410,10460,10790,10980,520,4.97,10960,500,4.78,10650,10980,1400-9-27,2021-12-18
60,آبادا,توليد نيروي برق آبادان,2013,1077458,9810364940,8770,8510,9200,430,4.9,8980,210,2.39,8510,9200,1400-9-27,2021-12-18
61,بوعلي,پتروشيمي بوعلي سينا,1987,654499,45271667980,68930,68940,69020,90,0.13,69040,110,0.16,68580,70400,1400-9-27,2021-12-18
62,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1987,34101390,1388466657610,40671,40716,40717,46,0.11,40716,45,0.11,40715,40718,1400-9-27,2021-12-18
63,غكورش,صنعت غذايي كورش,1949,1101884,53922144180,48880,49000,48620,-260,-0.53,48930,50,0.1,48010,49760,1400-9-27,2021-12-18
64,وكبهمن,مديريت سرمايه گذاري كوثربهمن,1875,887937,8047816535,8994,8732,9201,207,2.3,9031,37,0.41,8732,9339,1400-9-27,2021-12-18
65,افران,صندوق س افرا نماد پايدار-ثابت,1869,57051107,856681631895,14993,15016,15016,23,0.15,15016,23,0.15,15015,15040,1400-9-27,2021-12-18
66,خصدرا,صنعتي‌ دريايي‌ ايران‌,1854,53591542,110566121647,2125,2062,2062,-63,-2.96,2063,-62,-2.92,2062,2100,1400-9-27,2021-12-18
67,غگيلا,شيرپاستوريزه پگاه گيلان,1853,2261442,28416480050,12425,12270,12619,194,1.56,12566,141,1.13,12061,12950,1400-9-27,2021-12-18
