,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,مديريت,س. و خدمات مديريت صند. ب كشوري,175914,147810149,1745445894530,12232,12300,11621,-611,-5,11809,-423,-3.46,11621,12490,1400-6-28,2021-09-19
1,پالايش,صندوق پالايشي يكم-سهام,32968,40295368,3046512727470,76680,75790,76620,-60,-0.08,75600,-1080,-1.41,73820,77480,1400-6-28,2021-09-19
2,شستا,سرمايه گذاري تامين اجتماعي,24512,114685691,1476477981630,12870,12920,13030,160,1.24,12870,0,0,12560,13170,1400-6-28,2021-09-19
3,كيمياتك,آريان كيميا تك,22726,2572752,83151344640,30790,32320,32320,1530,4.97,32320,1530,4.97,32320,32320,1400-6-28,2021-09-19
4,دي,بانك دي,21183,703339014,786084892381,1143,1133,1134,-9,-0.79,1118,-25,-2.19,1090,1164,1400-6-28,2021-09-19
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,18459,11820653,1499850339050,128800,127020,127970,-830,-0.64,126880,-1920,-1.49,124000,129990,1400-6-28,2021-09-19
6,سپيد,سپيد ماكيان,17517,11162129,638185486300,59050,57550,57700,-1350,-2.29,57170,-1880,-3.18,56100,60250,1400-6-28,2021-09-19
7,فجهان,مجتمع جهان فولاد سيرجان,15642,26375919,177298927518,6402,6722,6722,320,5,6722,320,5,6722,6722,1400-6-28,2021-09-19
8,خودرو,ايران‌ خودرو,15600,419546032,815729658722,2004,1960,1955,-49,-2.45,1944,-60,-2.99,1904,2050,1400-6-28,2021-09-19
9,خساپا,سايپا,14508,458554296,833817325085,1869,1850,1811,-58,-3.1,1818,-51,-2.73,1776,1918,1400-6-28,2021-09-19
10,بركت,گروه دارويي بركت,13242,33040424,1250863593490,39770,38020,37790,-1980,-4.98,37860,-1910,-4.8,37790,38800,1400-6-28,2021-09-19
11,فولاد,فولاد مباركه اصفهان,13109,77340350,807092774310,10710,10450,10390,-320,-2.99,10440,-270,-2.52,10290,10880,1400-6-28,2021-09-19
12,فملي,ملي‌ صنايع‌ مس‌ ايران‌,12437,68554931,835085040700,12570,12190,12100,-470,-3.74,12180,-390,-3.1,11980,12620,1400-6-28,2021-09-19
13,شپنا,پالايش نفت اصفهان,11000,75480690,926003113120,12560,12340,12370,-190,-1.51,12270,-290,-2.31,11960,12730,1400-6-28,2021-09-19
14,وهامون,سرمايه گذاري هامون صبا,10866,30165761,110667105272,3827,3670,3636,-191,-4.99,3669,-158,-4.13,3636,3804,1400-6-28,2021-09-19
15,شبندر,پالايش نفت بندرعباس,10501,137284688,814484476270,6000,5870,5990,-10,-0.17,5930,-70,-1.17,5810,6140,1400-6-28,2021-09-19
16,كرمان,س. توسعه و عمران استان كرمان,9463,307863515,359012002398,1210,1190,1170,-40,-3.31,1166,-44,-3.64,1150,1219,1400-6-28,2021-09-19
17,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,9393,261999768,694297575564,2763,2661,2635,-128,-4.63,2650,-113,-4.09,2625,2802,1400-6-28,2021-09-19
18,شتران,پالايش نفت تهران,9353,80626249,804440820170,10210,10000,10040,-170,-1.67,9980,-230,-2.25,9700,10350,1400-6-28,2021-09-19
19,گدنا,تهيه توزيع غذاي دنا آفرين فدك,8608,4473827,96973557998,21756,22650,21500,-256,-1.18,21676,-80,-0.37,20713,22650,1400-6-28,2021-09-19
20,سپيدار,سپيدار سيستم آسيا,8367,5542923,104038758915,19601,18621,19300,-301,-1.54,18770,-831,-4.24,18621,19648,1400-6-28,2021-09-19
21,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,8300,36836934,184172142280,5160,5000,5100,-60,-1.16,5000,-160,-3.1,4910,5190,1400-6-28,2021-09-19
22,وتجارت,بانك تجارت,7329,175364678,396012252390,2355,2270,2260,-95,-4.03,2258,-97,-4.12,2238,2350,1400-6-28,2021-09-19
23,صبا,سرمايه گذاري صبا تامين,7206,41994560,293057662083,6933,6867,7130,197,2.84,6978,45,0.65,6750,7230,1400-6-28,2021-09-19
24,ولپارس,ليزينگ پارسيان,6941,28878336,161098552460,5690,5580,5460,-230,-4.04,5580,-110,-1.93,5410,5890,1400-6-28,2021-09-19
25,حگردش,ريل گردش ايرانيان,6812,15708639,48289309173,3168,3090,3073,-95,-3,3074,-94,-2.97,3073,3157,1400-6-28,2021-09-19
26,نوري,پتروشيمي نوري,6721,3293551,341280562850,104630,104500,103700,-930,-0.89,103620,-1010,-0.97,101900,106800,1400-6-28,2021-09-19
27,آريا,پليمر آريا ساسول,6452,1963159,201275588219,105940,103500,103443,-2497,-2.36,102526,-3414,-3.22,100900,108000,1400-6-28,2021-09-19
28,كمند,صندوق س. با درآمد ثابت كمند,6408,256533874,2583668123819,10066,10072,10071,5,0.05,10071,5,0.05,10071,10073,1400-6-28,2021-09-19
29,خپارس,پارس‌ خودرو,6397,238540211,268783974325,1166,1141,1130,-36,-3.09,1127,-39,-3.34,1108,1180,1400-6-28,2021-09-19
30,بوعلي,پتروشيمي بوعلي سينا,6374,3944884,263613503140,68590,67010,66720,-1870,-2.73,66820,-1770,-2.58,65180,69990,1400-6-28,2021-09-19
